Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
Cleanser,KIEHL'S SINCE 1851,Cucumber Herbal Conditioning Cleanser,24,4.6,"Water, Propylene Glycol, Glycerin, Sodium Methyl Cocoyl Taurate, Coco-Betaine, Sodium Cocoyl Isethionate, Sodium Chloride, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Phenoxyethanol, Peg-100 Stearate, Ppg-5-Ceteth-20, Glyceryl Stearate, Coconut Acid, Caprylyl Glycol, Peg-55 Propylene Glycol Oleate, Styrene/Acrylates Copolymer, Salicylic Acid, Chlorphenesin, Hydrogenated Coconut Acid, Cucumber Fruit Extract, Polyquaternium-53, Coco-Glucoside, Disodium Edta, Lavandula Hybrida Oil, Sodium Isethionate, Peg-30 Dipolyhydroxystearate, Trideceth-6, Citrus Medica Limonum (Lemon) Peel Oil, Rosemary Leaf Oil, Benzoic Acid, Citric Acid, Sodium Hydroxide.",0,1,1,0,1
Sun protect,SUPERGOOP!,100% Mineral Sunscreen Mist with Marigold Extract Broad Spectrum SPF 30,34,3.8,"Aloe Barbadensis Leaf Juice, Bentonite, Butyloctyl Salicylate, Calendula Officinalis Flower Extract, Caprylhydroxamic Acid, Caprylyl Glycol, Carthamus Tinctorius (Safflower) Seed Oil, Cetearyl Alcohol, Chamomilla Recutita (Matricaria) Flower Extract, Coco Glucoside, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Heptyl Undecylenate, Jojoba Esters, Melissa Officinalis Leaf Extract, Methyl Dihydroabietate, Nasturtium Officinale Flower/Leaf Extract, Spiraea Ulmaria Flower Extract, Water.",1,1,1,1,1
Moisturizer,IT COSMETICS,Miracle Water 3-in-1 Micellar Cleanser,38,4.5,"Water, Dipropylene Glycol, Peg-6 Caprylic/Capric Glycerides, Propanediol, Glycerin, Butylene Glycol, 1,2-Hexanediol, Ulmus Davidiana Root Extract, Amaranthus Caudatus Seed Extract, Saccharomyces/Rice Ferment Filtrate Extract, Aspergillus/Camellia Sinensis Leaf Extract Ferment Filtrate, Saccharum Officinarum Ferment Extract, Saccharomyces/Rice Ferment Filtrate, Aspergillus/Rice Ferment Extract, Lactobacillus/Pumpkin Ferment Extract, Lactobacillus/Rice Ferment, Monascus/Rice Ferment, Lactobacillus/Kelp Ferment Filtrate, Camellia Sinensis Leaf Extract, Panax Ginseng Root Extract, Cocos Nucifera (Coconut) Fruit Extract, Bacillus/Soybean Ferment Extract, Phenoxyethanol, Hydrogenated Lecithin, Ficus Carica (Fig) Fruit Extract, Centella Asiatica Extract, Ceramide Np, Lactobacillus/Dipteryx Odorata Seed Ferment Filtrate, Leuconostoc/Radish Root Ferment Filtrate, Disodium Edta, Ethylhexylglycerin, Sodium Citrate, Citric Acid, Rosa Damascena Flower Water, Portulaca Oleracea Extract, Soluble Collagen, Sodium Hyaluronate, Xanthan Gum, Pueraria Thunbergiana Root Extract, Cnidium Officinale Root Extract, Aloe Barbadensis Leaf Juice, Paeonia Lactiflora Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Propylene Glycol, Chamomilla Recutita (Matricaria) Flower/Leaf Extract, Cholesteryl Oleyl Carbonate, Cholesteryl Chloride, Cholesteryl Dichlorobenzoate, Cholesteryl Nonanoate, Bht, 3-O-Ethyl Ascorbic Acid, Palmitoyl Tetrapeptide-7, Palmitoyl Hexapeptide-12, Aloe Barbadensis Leaf Extract, Camellia Sinensis Leaf Water, Polymethylsilsesquioxane, Diamond Powder, Oryza Sativa (Rice) Extract, Curcuma Longa (Turmeric) Root Extract, Hydrolyzed Collagen, Niacinamide, Pearl Extract, Polysorbate 20, Retinol, Tocopheryl Acetate, Squalane.",1,1,1,1,1
Face Mask,PERRICONE MD,PRE:EMPT SERIES™ Refreshing Shower Mask,50,4.4,"Water, Methyl Gluceth-20, Dimethyl MEA, Dipotassium Glycyrrhizate, Allantoin, Acetyl Tyrosine, Olea Europaea (Olive) Leaf Extract, Squalane, Lecithin, Rhodiola Rosea Root Extract, Tetrahydrodiferuloylmethane, Tetrahydrodemethoxydiferuloylmethane, Lepidium Sativum Sprout Extract, Tetrahydrobisdemethoxydiferuloylmethane, Epigallocatechin Gallatyl Glucoside, Carbomer, Polysorbate 20, Caprylyl Glycol, Pentylene Glycol, Hydrolyzed Jojoba Esters, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glycerin, Polysorbate 60, Phenoxyethanol, Menthyl Lactate, Fragrance, Chlorophyllin-Copper Complex (CI 75810), Linalool.",1,1,1,0,1
Treatment,OMOROVICZA,Silver Skin Savior Salicylic/Glycolic Acid Treatment,125,5.0,"Glycerin, Water, Glycolic Acid, Niacinamide, Cetearyl Olivate, Propanediol, Sorbitan Olivate, Yeast Extract, Sodium Hydroxide, Salicylic Acid, Lactic Acid, Parfum (Fragrance), Colloidal Silver, Xanthan Gum, Behenyl Alcohol, Butyrospermum Parkii (Shea Butter), Leuconostoc/Radish Root Ferment Filtrate, Phospholipids, Hydrogenated Castor Oil, Stearyl Alcohol, Protease, Subtilisin, Geraniol, Citronellol, Linalool.",0,0,0,0,0
Cleanser,REN CLEAN SKINCARE,Evercalm™ Gentle Cleansing Milk,30,4.3,Visit the REN Clean Skincare boutique,1,1,1,1,1
Face Mask,OMOROVICZA,Midnight Radiance Mask,125,5.0,"Water, Glycerin, Propanediol, Alcohol Denat., Yeast Extract, Sodium Levulinate, Sclerotium Gum, Carbomer, Chondrus Crispus Powder (Carrageenan), Sodium Anisate, Ethylhexylglycerin, Kaolin, Benzyl Alcohol, Salix Nigra (Willow) Bark Extract, Caprylyl/Capryl Glucoside, Salicylic Acid, Sodium Hydroxide, Parfum (Fragrance), Copper Gluconate, Sodium Hyaluronate, Phospholipids, Leuconostoc/Radish Root Ferment Filtrate, Benzyl Salicylate, Linalool, Limonene, Pancratium Maritimum Extract, Geraniol, Citronellol, Helianthus Annuus (Sunflower) Seed Oil.",1,0,1,1,0
Cleanser,SHISEIDO,Ibuki Purifying Cleanser,30,4.3,"Water, Stearic Acid Myristic Acid,Peg-8,Potassium Hydroxide, Lauric Acid, Glycerin, Dipropylene Glycol, Microcrystalline Cellulose, Silica, Alcohol Denat., Beeswax, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Fragrance, Disodium Edta, Trehalose, Peg-90m, Limonene, Hexyl Cinnamal, Butylphenyl Methylpropional, Betaine, Sodium Benzoate, Bht.",1,1,1,1,1
Eye cream,PERRICONE MD,Hypoallergenic Firming Eye Cream,72,4.4,Visit the Perricone MD boutique,1,1,1,1,1
Cleanser,GLAMGLOW,BUBBLESHEET™ Oxygenating Deep Cleanse Mask,9,4.3,"Water, Glycerin, Methyl Perfluorobutyl Ether, Acrylates Copolymer, Cocamidopropyl Betaine, Disodium Cocoamphodiacetate, Lauryl Glucoside, Retinyl Palmitate, Allantoin, Arginine, Camellia Sinensis Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil, Ascorbyl Glucoside, Ethylhexylglycerin, Ceramide Np, Sodium Pca, Sodium Chloride, Saccharide Isomerate, Polyquaternium-10, Potassium Cocoyl Glycinate, Potassium Cocoate, Hexylene Glycol, Butylene Glycol, Citric Acid, Hydroxyethyl Urea, Citrus Limon (Lemon) Peel Oil, Limonene, Citral, Sodium Citrate, Disodium Edta, Phenoxyethanol",1,1,1,1,0
Face Mask,DR. DENNIS GROSS SKINCARE,Hyaluronic Marine Hydrating Modeling Mask,48,4.1,"Glucose, Calcium Sulfate, Tetrasodium Pyrophosphate, Magnesium Oxide.",1,1,1,0,0
Cleanser,SHISEIDO,White Lucent Brightening Cleansing Foam,38,4.5,Visit the Shiseido boutique,0,0,0,0,0
Cleanser,JACK BLACK,Pure Clean Daily Facial Cleanser,19,4.6,"Water (Aqua), Sodium C14-16 Olefin Sulfonate, Disodium Cocoamphodiacetate, Aloe Barbadensis Leaf Juice*, Cocamidopropyl Betaine, Sodium Lauroyl Oat Amino Acids, Glycol Distearate, PEG-150 Distearate, Hamamelis Virginiana (Witch Hazel) Extract, Glycerin, Lavandula Angustifolia (Lavender) Extract*, Salvia Officinalis (Sage) Leaf Extract*, Chamomile Recutita (Matricaria) Flower Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Salvia Officinalis (Sage) Leaf Oil, Backhousia Citriodora Oil, PEG 8-Dimethicone, Sodium Chloride, Sodium PCA, Cetyl Alcohol, Citric Acid, Benzyl Alcohol, Dehydroacetic Acid. * Certified Organic.",0,0,0,0,0
Moisturizer,LA MER,Crème de la Mer,175,4.1,"Algae (Seaweed) Extract, Mineral Oil, Petrolatum, Glycerin, Isohexadecane, Microcrystalline Wax, Lanolin Alcohol, Citrus Aurantifolia (Lime) Extract, Sesamum Indicum (Sesame) Seed Oil, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sesamum Indicum (Sesame) Seed Powder, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Magnesium Sulfate, Paraffin, Tocopheryl Succinate, Niacin, Water, Beta-Carotene, Decyl Oleate, Aluminum Distearate, Octyldodecanol, Citric Acid, Cyanocobalamin, Magnesium Stearate, Panthenol, Limonene, Geraniol, Linalool, Hydroxycitronellal, Citronellol, Benzyl Salicylate, Citral, Sodium Benzoate, Alcohol Denat., Fragrance.",1,1,1,1,1
Cleanser,PHILOSOPHY,The Microdelivery Exfoliating Facial Wash,8,4.6,"Water, Solum Diatomeae/Diatomaceous Earth/Terre De Diatomees, Sodium Cocoyl Apple Amino Acids, Glycerin, Acrylates/Steareth-20 Methacrylate Copolymer, Acrylates Copolymer, Decyl Glucoside, Disodium Cocoamphodiacetate, Phenoxyethanol, Lauryl Glucoside, Lithium Magnesium Sodium Silicate, Polysorbate 20, Hexylene Glycol, Sodium Hydroxide, Citrus Aurantium Dulcis (Orange) Peel Extract, Limonene, Decylene Glycol, Ethylhexylglycerin, Panthenol, Tetrasodium Edta, 1,2-Hexanediol, Ascorbyl Glucoside, Borago Officinalis Seed Oil, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Tocotrienols, Triolein, Trilinolein, Magnesium Nitrate, Methylisothiazolinone, Methylchloroisothiazolinone, Magnesium Chloride.",1,1,1,1,1
Face Mask,SK-II,Facial Treatment Mask,135,4.4,"Water, Saccharomycopsis Ferment Filtrate*, Butylene Glycol, Xanthan Gum, Sodium Salicylate, Methylparaben, Disodium EDTA. *Pitera.",1,1,1,1,1
Sun protect,MOROCCANOIL,Face Lotion SPF 30,38,0.0,"Water, Butyloctyl Salicylate, Dimethicone, Butylene Glycol, Aluminum Starch Octenylsuccinate, Methyl Methacrylate Crosspolymer, Styrene/Acrylates Copolymer, PEG-8 Stearate, Glyceryl Stearate, Argania Spinosa (Argan) Kernel Oil, Spirulina Maxima (Algae) Extract, Hydrolyzed Vegetable Protein, Aristotelia Chilensis (Maqui) Fruit Extract, Aronia Arbutifolia (Chokeberry) Fruit Extract, Euterpe Oleracea (Acai) Fruit Extract, Garcinia Mangostana (Mangosteen) Fruit Extract, Lycium Barbarum Fruit (Goji) Extract, Morinda Citrifolia (Noni) Fruit Extract, Punica Granatum (Pomegranate) Fruit Extract, Vaccinium Myrtillus (Bilberry) Fruit Extract, Fragrance, Vp/Eicosene Copolymer, PEG-100 Stearate, Cetearyl Alcohol, Caprylyl Glycol, Sorbitan Oleate, PEG-8 Laurate, Hexylene Glycol, Tetrasodium Glutamate Diacetate, Xanthan Gum, Glycerin, Trehalose, Chlorphenesin, Citric Acid, Benzoic Acid, Sorbic Acid, Phenoxyethanol, Hydroxycitronellal, Butylphenyl Methylpropional, Linalool, Hexyl Cinnamal, Alpha-Isomethyl Ionone.",1,1,1,1,1
Cleanser,KIEHL'S SINCE 1851,Cucumber Herbal Alcohol-Free Toner,16,4.1,"Water, Pentylene Glycol, Phenoxyethanol, Propylene Glycol, Sodium Pca, Methylparaben, Allantoin, Cucumber Fruit Extract, Aloe Barbadensis Leaf Juice, Camphor, Matricaria Flower Extract, Nettle Extract, Equisetum Arvense Extract, Betula Alba Extract, Ci 19140, Yellow 5, Ci 14700, Red 4, Ci 42090, Blue 1.",0,1,0,0,1
Sun protect,COOLA,Sport Continuous Spray SPF 50 - Unscented,36,4.4,"Alcohol (Organic), Algae (Organic) Extract, Aloe Barbadensis (Organic) Leaf Extract, Butyloctyl Salicylate, Cucumis Sativus (Organic Cucumber) Fruit Extract, Fragaria Vesca (Organic Strawberry) Fruit Extract, Glycerin (Organic), Va/Butyl Maleate/Isobornyl Acrylate Copolymer, Water.",1,1,1,1,1
Moisturizer,ESTÉE LAUDER,Micro Essence Skin Activating Treatment Lotion,100,4.4,"Micro Essence Skin Act Treat Lot Division: El (Estee Lauder)Ingredients: Water , Bifida Ferment Lysate , Peg-75 , Propanediol , Butylene Glycol , Betaine , Pentylene Glycol , Lactobacillus Ferment , Acetyl Hexapeptide-8 , Acetyl Glucosamine , Trehalose , Caffeine , Sodium Hyaluronate , Anthemis Nobilis (Chamomile) , Caprylyl Glycol , Carbomer , Ppg-5-Ceteth-20 , Citric Acid , Potassium Sorbate , Sodium Citrate , Tromethamine , Disodium Edta , Phenoxyethanol",0,0,0,0,0
Treatment,FRESH,Black Tea Age-Delay Firming Serum,75,3.9,"Water, Glycerin, Butylene Glycol, Jojoba Oil PEG-150 Esters, Pentylene Glycol, Methyl Gluceth-20, PEG-6 Caprylic/Capric Glycerides, Acacia Senegal Gum, PEG-40 Hydrogenated Castor Oil, Rhizobian Gum, Xanthan Gum, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Lonicera Japonica (Honeysuckle) Leaf Extract, Litchi Chinensis Seed Extract, Tocopheryl Acetate, Tocopherol, Acetyl Dipeptide-1 Cetyl Ester, Palmitoyl Tetrapeptide-7, PEG-150, Squalane, Lecithin, Carbomer, Sorbitan Laurate, Sorbitol, Parfum (Fragrance), Sodium Acrylates Copolymer, Maltodextrin, Algin, Sodium Hydroxide, Polyquaternium-51, Adenosine, Hydroxyethylcellulose, Polyvinyl Alcohol, Lactic Acid, BHT, Cellulose Gum, Sodium Citrate, Citric Acid, Potassium Sorbate, Biotin, Linalool, Citronellol, Phenoxyethanol.",1,1,1,1,1
Eye cream,DERMADOCTOR,Photo Dynamic Therapy Energizing Eye Renewal Cream,65,3.9,"Water, Cyclopentasiloxane, Caprylic/Capric Triglyceride, Yeast Amino Acids, Butyl Methoxydibenzoylmethane, Butylene Glycol, Glycerin, Polysilicone-11, Aminobutyric Acid, Barium Sulfate, Cetyl Alcohol, Stearic Acid, Propanediol, Euglena Gracilis Extract, Glyceryl Stearate, PEG-100 Stearate, Tricalcium Phosphate, Dimethicone, Sodium Stearoyl Glutamate, Steareth-20, Tocopheryl Acetate, Cyclohexasiloxane, Portulaca Oleracea Extract, Panax Ginseng Root Extract, Centella Asiatica Extract, Sorbitan Laurate, Caffeine, Xanthan Gum, Morinda Citrifolia Extract, Zizyphus Jujuba Seed Extract, Hydroxyethylcellulose, Acetyl Dipeptide-1 Cetyl Ester, Phytoecdysteroids, Glaucium Flavum Leaf Extract, Disodium EDTA, Phenoxyethanol, Methylparaben, Ethylparaben, Propylparaben, Butylparaben, Diazolidinyl Urea.",0,0,0,0,0
Face Mask,BOSCIA,Tsubaki Oil Deep Hydrating Bio-Cellulose Mask,8,4.1,"Water, Dipropylene Glycol, Glycerin, Isopentyldiol, 1,2-Hexanediol, Betaine, Hydroxyacetophenone, Polyglyceryl-10 Laurate, Hydroxyethyl Urea, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Allantoin, Panthenol, Camellia Japonica Seed Oil, Hexylene Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Arginine, Cocos Nucifera (Coconut) Fruit Juice, Butylene Glycol, Cocos Nucifera (Coconut) Water, Dipotassium Glycyrrhizate, Fructose, Glucose, Sodium Hyaluronate, Aniba Rosaeodora (Rosewood) Wood Oil, Polysorbate 60, Sorbitan Isostearate, Camellia Japonica Flower Extract, Sucrose, Urea, Dextrin, Alanine, Glutamic Acid, Aspartic Acid, Hexyl Nicotinate, Linalool.",1,1,1,1,1
Face Mask,DR. JART+,Cicapair™ Tiger Grass Nightly Re.Pair Mask,48,4.3,"Water, Cantella Asiatica Leaf Water, Glycerin, Propanediol, Cyclopentasiloxane, Dimethicone, Butylene Glycol, lsododecane, Cetyl Ethylhexanoate, PEG-1 O Dimethicone, Niacinamide, Cetyl PEG/PPG-10/1 Dimethicone, Caprylic/Capric Triglyceride, Magnesium Sulfate, Bis-PEG/PPG-14/14 Dimethicone, Disteardimonium Hectorite, Propylene Carbonate, Phenoxyethanol, Chlorphenesin, Lavan du la Angustifolia (Lavender Oil, Citrus Grandis (Grapefruit) Peel Oil, Melia Azadirachta Leaf Extract, Sodium Benzoate, Rosmarinus Officinalis (Rosemary) Leaf Oil, Asiaticoside, Asiatic Acid, Adenosine, Potassium Sorbate, Disodium EDTA, Melia Azadirachta Flower Extract, Madecassic Acid, Anthe mis Nobilis Flower Oil, Theobroma Cacao (Cocoa) Extract, Dextrin, Gentelia J/.siatica Meristem Cell Culture, Silica, Aniba Rosaeodora (Rosewood) Wood Oil, Alcohol, 1,2-Hexanediol,Spirulina Platensis Powder, Gentelia Asiatica Extract, Houttuynia Cordata Extract, xanthan Gum, Polysorbate 20, PEG-8, Caprylyl Glycol, Helianthus Annuus (Sunflower) Seed Extract, PPG-1-PEG-9 Lauryl Glycol Ether, Achillea Millefolium Extract, Artemisia Absinthium Extract, Amica Montana Flower Extract, Gentiana Lutea Root Extract, Hedera Helix (Ivy) Leaf/Stem Extract, Sodium Glycerophosphata, Phytic Acid, Madecassosida, Selaginella Lepidophylla Extract, Potassium Magnesium Aspartate, Cibic Acid, Sodium Polyacrylate, Magnesium Gluconata, Calcium Gluconate.",1,1,1,1,1
Moisturizer,FARSÁLI,Volcanic Elixir Polynesian Beauty Oil,39,4.5,Calophyllum Tacamahaca Seed oil.,0,0,0,0,0
Cleanser,LANCÔME,Tonique Douceur Softening Hydrating Toner with Rose Water,26,4.4,Visit the Lancôme boutique,0,0,0,0,0
Moisturizer,KIEHL'S SINCE 1851,Daily Reviving Concentrate,47,4.7,"Caprylic/Capric Triglyceride, Dicaprylyl Ether, Dicaprylyl Carbonate, Squalane, Canola Oil Sunflower Seed Oil Unsaponifiables, Tocopherol, Limonene, Orange Peel Oil, Coriander Seed Oil, Calophyllum Inophyllum Seed Oil, Rosa Rubiginosa Seed Oil, Grapefruit Peel Oil, Ginger Root Oil, Linalool, Citral, Geraniol, Acerola Fruit Extract.",1,1,1,1,1
Face Mask,FOREO,Call It A Night Revitalizing & Nourishing UFO™ Activated Mask,9,4.7,-Ginseng -Olive Oil,1,1,1,1,1
Cleanser,KLORANE,Waterproof Eye Make-Up Remover with Soothing Cornflower,16,4.5,"Water, Isododecane, Caprylic/Capric Triglyceride, Butylene Glycol, Centaurea Cyanus Flower Water, Sodium Chloride, Blue 1 (CI42090), Disodium EDTA, Isopropyl Palmitate, Phenethyl Alcohol, Red 40 (CI 16035), Sodium Benzoate.",0,0,0,0,0
Face Mask,ORIGINS,Original Skin™ Retexturizing Mask with Rose Clay,28,4.7,"Water, Butylene Glycol, Kaolin, Montmorillonite, Polysorbate 20, Jojoba Esters, Peg-100 Stearate, Bentonite, Glycerin, Citrus Grandis (Grapefruit) Peel Oil*, Lavandula Angustifolia (Lavender) Oil*, Pelargonium Graveolens Flower Oil*, Amyris Balsamifera Bark Oil*, Salvia Sclarea (Clary) Oil*, Anthemis Nobilis Flower Oil*, Rosa Centifolia Flower Extract, Limonene, Linalool, Geraniol, Epilobium Angustifolium Flower\Leaf\Stem Extract, Castanea Sativa (Chestnut) Seed Extract, Albizia Julibrissin Bark Extract, Lecithin, Ethylhexylglycerin, Caprylyl Glycol, Propylene Glycol Laurate, Propylene Glycol Stearate, Peg-150 Distearate, Hypnea Musciformis (Algae) Extract, Gellidiela Acerosa (Algae) Extract, Simethicone, Sodium Hyaluronate, Sorbitan Laurate, Hexylene Glycol, Dehydroacetic Acid, Xanthan Gum, Trisodium Edta, Phenoxyethanol, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499). *Essential Oil.",1,0,1,1,0
Treatment,IT COSMETICS,Bye Bye Lines Serum™ Advanced Anti-Aging Wrinkle-Smoothing Miracle Concentrate,58,4.1,"Water, Cyclopentasiloxane, Cyclotetrasiloxane, Dimethicone, Isododecane, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Glycerin, Dimethicone/Vinyl Dimethicone Crosspolymer, Hexyl Laurate, Cyclohexasiloxane, Ozokerite, Peg-10 Dimethicone, Petrolatum, Sodium Chloride, Caprylyl Methicone, Cetyl Peg/Ppg-10/1 Dimethicone, Polyglyceryl-4 Isostearate, Polymethylsilsesquioxane, Polysilicone-11, Caprylyl Glycol, Ethylhexylglycerin, Sorbitan Olivate, 1,2-Hexanediol, Butylene Glycol, Disodium Edta, Propylene Glycol, Vitis Vinifera (Grape) Seed Oil, Ubiquinone, Squalane, Simmondsia Chinensis (Jojoba) Seed Oil, Sea Water, Punica Granatum Seed Oil, Persea Gratissima (Avocado) Oil, Orbignya Oleifera Seed Oil, Niacinamide, Mangifera Indica (Mango) Seed Butter, Coffea Arabica (Coffee) Seed Extract, Citrus Aurantium Dulcis (Orange) Oil, Citrus Grandis (Grapefruit) Peel Oil, Caffeine, Argania Spinosa Kernel Oil, Arbutin, Adenosine, Anthemis Nobilis Flower Water, Lactobacillus/Honeysuckle Flower/Licorice Root/Morus Alba Root/Pueraria Lobata Root/Schizandra Chinensis Fruit/Scutellaria Baicalensis Root/Sophora Japonica Flower Extract Ferment Filtrate, Illite, Betula Platyphylla Japonica Juice, Perfluorohexane, Hibiscus Sabdariffa Flower Extract, Caviar Extract, Snail Secretion Filtrate, Olea Europaea (Olive) Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Camellia Sinensis Leaf Extract, Chrysanthemum Indicum Flower Extract, Cholesteryl Chloride, Cholesteryl Isostearate, Cholesteryl Nonanoate, Alcohol, Arnica Montana Flower Extract, Alchemilla Vulgaris Extract, Ananas Sativus (Pineapple) Fruit Extract, Actinidia Chinensis (Kiwi) Fruit Extract, Pueraria Lobata Root Extract, Perfluorodecalin, Morus Alba Fruit Extract, Magnolia Kobus Bark Extract, Glycine Soja (Soybean) Sprout Extract, Diospyros Kaki Leaf Extract, Cinnamomum Cassia Bark Extract, Artemisia Princeps Leaf Extract, Pentafluoropropane, Curcuma Longa (Turmeric) Root Extract, Achillea Millefolium Extract, Steareth-20, Marrubium Vulgare Extract, Phenoxyethanol, Gentiana Lutea Root Extract, Artemisia Absinthium Extract, Hydrogenated Lecithin, Veronica Officinalis Extract, Primula Veris Extract, Mentha Piperita (Peppermint) Leaf Extract, Melissa Officinalis Leaf Extract, Malva Sylvestris (Mallow) Extract, Hydrolyzed Hyaluronic Acid, Colloidal Oatmeal, Hydrolyzed Silk, Citric Acid, Potassium Sorbate, Sodium Benzoate, Algae Extract, Aloe Barbadensis Leaf Extract, N-Hydroxysuccinimide, Hydrolyzed Collagen, Caprylhydroxamic Acid, Tocopherol, Thiamine Hcl, Riboflavin, Retinyl Palmitate, Pantothenic Acid, Palmitoyl Oligopeptide, Niacin, Folic Acid, Chrysin, Carnitine Hcl, Biotin, Ascorbic Acid, Palmitoyl Tetrapeptide-7, Chlorhexidine Digluconate, Titanium Dioxide (Ci 77891), Mica (Ci 77019).",1,1,1,1,1
Moisturizer,ORIGINS,High-Potency Night-a-Mins™ Oil-Free Resurfacing Cream with Fruit-Derived AHAs,45,4.3,* Essential Oil,0,0,1,1,0
Sun protect,LAURA MERCIER,Flawless Skin Daily Face Shield SPF 40,45,4.2,"Water, Cyclomethicone, Butylene Glycol, Ethylhexyl Methoxycinnamate, Dimethicone, PEG-10 Dimethicone, Titanium Dioxide, Dimethicone/Vinyl Dimethicone Crosspolymer, Caprylyl Methicone, Polyacrylate-15, Polyacrylate-17, Glycerin, Panthenol, Dipropylene Glycol, Silica, Sodium Chloride, Methicone, Dipotassium Glycyrrhizate, Acanthopanax Senticosus (Eleuthero) Root Extract, Caprylyl Glycol, Rhodiola Rosea Extract, Rhaponticum Carthamoides Root Extract, Alumina, Phenoxyethanol, Tocopheryl Acetate, Disteardimonium Hectorite, Disodium EDTA.",0,0,0,0,0
Moisturizer,DR. DENNIS GROSS SKINCARE,Ferulic + Retinol Wrinkle Recovery Overnight Serum,88,4.4,"Water, DiCaprylyl Carbonate, Niacinamide, Cetyl Alcohol, Propanediol, Isostearyl Alcohol, Jojoba Esters, Retinol, Ferulic Acid, Collagen Amino Acids, Sodium Hyaluronate, Hexylresorcinol, Ellagic Acid, Gallic Acid, Silybum Marianum Ethyl Ester, Tocopherol, Phospholipids, Camellia Sinensis Leaf Extract, Linoleic Acid, Linolenic Acid, Mandelic Acid, Lactic Acid, Sodium PCA, Retinyl Palmitate/Carrot Polypeptide, Retinyl Palmitate, Glycerin, Evodia Rutaecarpa Fruit Extract, Helianthus Annuus (Sunflower) Seed Wax, Acacia Decurrens Flower Wax, Glycine Soja (Soybean) Oil, Caprylic/Capric Triglyceride, Polyglycerin-3, Tricaprylin, Acrylates/Carbamate Copolymer, Butylene Glycol, BHT, Butylene Glycol Cocoate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polymethyl Methacrylate, Xanthan Gum, Ethylcellulose, Disodium EDTA, Sodium Hydroxide, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Citrus Limon (Lemon) Peel Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Octoxynol-9, Phenoxyethanol.",1,1,1,1,1
Face Mask,OLEHENRIKSEN,Cold Plunge Pore Mask,36,4.6,"Water, Kaolin, Glycerin, Disodium Lauryl Sulfosuccinate, Bentonite, Cetearyl Alcohol, Lactic Acid, Lauramidopropyl Betaine, Sodium C14-16 Olefin Sulfonate, Menthoxypropanediol, Persea Gratissima (Avocado) Oil, Phenoxyethanol, Potassium Hydroxide, Salicylic Acid, Mentha Piperita (Peppermint) Oil, Sodium Chloride, Ethylhexylglycerin, Propanediol, Sodium Phytate, Xanthan Gum, Epilobium Fleischeri Extract, Saussurea Involucrata Extract, Citric Acid, Potassium Sorbate, Macrocystis Pyrifera (Kelp) Extract*, Eucalyptus Globulus Leaf Extract*, Chondrus Crispus (Carrageenan) Extract*, Camellia Sinensis Leaf Extract*, Tocopherol, Chromium Hydroxide Green (Ci 77289), Titanium Dioxide (Ci 77891).",1,1,1,1,1
Face Mask,DR. JART+,Dermask Intra Jet Wrinkless Solution™,9,3.9,"Water, Glycerin, 1,2-Hexanediol, Ceratonia Siliqua Gum, Chondrus Crispus Powder, PEG-60 Hydrogenated Castor Oil,Cetyl Ethylhexanoate, Phenyl Trimethicone, Allantoin, Butylene Glycol, Beta-Glucan, Agar, Dipotassium Glycyrrhizate, Adenosine, Disodium EDTA, Cupressus Sempervirens Leaf/Nut/Stem Oil, Potassium Hydroxide, Ubiquinone, Glyceryl Polymethacrylate, Propylene Glycol, Palmitoyl Oligopeptide.",1,1,1,1,1
