Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
Face Mask,PETER THOMAS ROTH,Mask Frenzy,75,4.8,"Magnesium Sulfate, Butyrospermum Parkii (Shea) Butter, Butylene Glycol, Dimethicone, Shea Butter Glycerides, Caprylic/Capric Triglyceride, Ceteareth-20, Kaolin, Zeolite, Helianthus Annuus (Sunflower) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Prunus Persica (Peach) Kernel Oil, Rosa Moschata Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Glycine Soja (Soybean) Oil, Honey (Mel), Elaeis Guineensis (Palm) Butter, Punica Granatum Fruit Juice, Fagus Sylvatica Bud Extract, Sambucus Nigra Fruit Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopherol, Glycerin, Illite, Squalane, Hydrogenated Vegetable Oil, Lecithin, Ethylhexyl Palmitate, Dipropylene Glycol, Dimethicone/PEG-10/15 Crosspolymer, Polysilicone-11, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Water/Aqua/Eau, Ethoxydiglycol, Propylene Glycol, Sodium Citrate, Benzyl Alcohol, Benzoic Acid, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol.",1,1,1,1,1
Sun protect,CLARINS,Sunscreen Multi-Protection Broad Spectrum SPF 50,43,3.9,"Water, Dimethicone, Alcohol, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Aluminum Hydroxide, Stearic Acid, Nylon-12, Peg-12 Dimethicone, Sodium Chloride, Phenoxyethanol, Fragrance, Peg/Ppg-18/18 Dimethicone, Glycerin, Ethylhexylglycerin, Tocopheryl Acetate, Disodium Edta, Sanicula Europaea Extract, Butylene Glycol, Sodium Hyaluronate, Hydroxypropyltrimonium Maltodextrin Crosspolymer, Thermus Thermophillus Ferment, Lapsana Communis Flower/Leaf/Stem Extract, Ribes Nigrum(Black Currant) Bud Extract, Potassium Sorbate, Citric Acid, Camellia Sinensis Leaf Extract, Cucumismelo (Melon) Fruit Extract, Sodium Lauryl Sulfate.",0,0,0,0,0
Cleanser,CAUDALIE,Deep Cleansing Exfoliator,35,4.6,"Water, Polylactic Acid, Hexyldecyl Stearate, Glycerin, Glyceryl Stearate, Pentaerythrityl Distearate, Arachidyl Alcohol, Polyacrylate Crosspolymer-6, Vitis Vinifera (Grape) Fruit Water, Behenyl Alcohol, Arachidyl Glucoside, Potassium Cetyl Phosphate, Fragrance, Caprylyl Glycol, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Potassium Sorbate, Xanthan Gum, Menthol, Sodium Phytate, Vitis Vinifera (Grape) Juice, Vitis Vinifera (Grape) Fruit Extract, Sodium Hydroxide, Citric Acid, Sodium Benzoate, Alcohol, Limonene, Butylphenyl, Methylpropional.",1,1,1,1,1
Face Mask,CLINIQUE,Pep-Start Pout Restoring Night Mask,17,4.6,"Petrolatum , Polybutene , Polyglyceryl-2 Triisostearate , Hydrogenated Polyisobutene , Tocopheryl Acetate , Pvp/Hexadecene Copolymer , Silica , Hydrogenated Castor Oil , Ppg-51/Smdi Copolymer , Caprylic/Capric/Myristic/Stearic Triglyceride , Ceramide Ng , Astrocaryum Murumuru Seed Butter , Sea Whip Extract , Butyrospermum Parkii (Shea Butter) , Cholesterol , Caprylyl Glycol , Caprylic/Capric Triglyceride , C12-16 Alcohols , Ethylene/Propylene/Styrene Copolymer , Tetrahexyldecyl Ascorbate , Palmitic Acid , Hydrogenated Lecithin , Butylene/Ethylene/Styrene Copolymer",0,0,0,0,0
Cleanser,ERBORIAN,Double Mousse Gentle Cleansing Foam,28,4.5,"Water, Glycerin, Disodium Cocoamphodiacetate, Coco-Betaine, Sodium Chloride, Sodium Methyl Cocoyl Taurate, Vaccinium Myrtillus Fruit Extract, Salix Alba (Willow) Bark Extract, Acer Saccharum (Sugar Maple) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Centella Asiatica Extract, Saccharum Officinarum (Sugar Cane) Extract, Scutellaria Baicalensis Root Extract, Polygonum Cuspidatum Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Chamomilla Recutita (Matricaria) Flower Extract, Camellia Sinensis Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Sodium Citrate, Panthenol, Butylene Glycol, Ethylhexylglycerin, Polyquaternium-7, Phenoxyethanol, Fragrance, Limonene, Linalool, Citral, Ci 19140/Yellow 5, Ci 42090/Blue 1.",0,0,0,0,0
Treatment,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Bright Dark Spot Correcting Serum,59,3.7,"Water, Dimethicone, Isododecane, Cyclopentasiloxane, Polysilicone-11, Butylene Glycol, Ascorbyl Glucoside, Peg-10 Dimethicone, Citrus Aurantium Dulcis (Orange) Peel Oil*, Pelargonium Graveolens Oil*, Cananga Odorata Flower Oil*, Eugenia Caryophyllus (Clove) Bud Oil*, Rosa Damascena Flower Oil*, Jasminum Officinale (Jasmine) Oil*, Viola Odorata Flower/Leaf Extract, Polianthes Tuberosa Extract, Citronellol, Geraniol, Benzyl Benzoate, Eugenol, Peg-6, Rosa Roxburghii Fruit Extract, Paeonia Albiflora (Peony) Root Extract, Gentiana Lutea (Gentian) Root Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Triticum Vulgare (Wheat) Germ Extract, Hydrolyzed Rice Bran Extract, Algae Extract, Salicylic Acid, Cholesterol, Glycerin, Solanum Lycopersicum (Tomato) Fruit/Leaf/Stem Extract, Molasses Extract/Saccharum Officinarum/Extrait De Melasse, Squalane, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polysorbate 20, Hordeum Distichon (Barley) Extract/Extrait D'Orge � Deux Rangs, Polygonum Cuspidatum Root Extract, Laminaria Digitata Extract, Tocopheryl Acetate, Caprylyl Glycol, Sodium Hyaluronate, Tetrahexyldecyl Ascorbate, Dipotassium Glycyrrhizate, Di-C12-18 Alkyl Dimonium Chloride, Tromethamine, Polysorbate 60, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Glycyrrhetinic Acid, Sodium Hydroxide, Hexylene Glycol, Silica, Phenoxyethanol, Titanium Dioxide (Ci 77891), Mica * Essential Oil Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",1,1,1,1,1
Face Mask,ORIGINS,GinZing™ Peel-Off Mask to Refine and Refresh,28,3.0,"Water, Alcohol Denat., Polyvinyl Alcohol, Zea Mays (Corn) Starch, Silica, Hexylene Glycol, Citrus Limon (Lemon) Peel Oil*, Citrus Grandis (Grapefruit) Peel Oil*, Mentha Viridis (Spearmint) Leaf Oil*, Citrus Aurantium Dulcis (Orange) Peel Oil*, Limonene, Linalool, Citral, Panax Ginseng (Ginseng) Root Extract, Pyrus Malus (Apple) Fruit Extract, Algae Extract, Camellia Sinensis (Green Tea) Leaf Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Peel Extract, Saccharum Officinarum (Sugar Cane) Extract/Extrait De Canne � Sucre, Isoceteth-20, Caffeine, Xanthan Gum, Aminomethyl Propanol, Carbomer, Phenoxyethanol, Mica, Iron Oxides (Ci 77491), Titanium Dioxide (Ci 77891) * Essential Oil Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",1,0,1,1,0
Moisturizer,SHISEIDO,Ibuki Beauty Sleeping Mask,40,4.4,"Water, Dipropylene Glycol, Glycerin, Alcohol, Pentaerythrityl Tetraethylhexanoate, Maltitol, Dimethicone, Trehalose, Euphorbia Cerifera (Candelilla) Wax(Candelilla Cera/Cire De Candelilla), Phenoxyethanol, Peg-240/Hdi Copolymer Bis-Decyltetradeceth-20 Ether, Carbomer, Butylene Glycol, Fragrance (Parfum), Talc, Potassium Hydroxide, Dextrin Palmitate, Disodium Edta, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Serine, Ascorbyl Tetraisopalmitate, Tocopheryl Acetate, Butylphenyl Methylpropional, Limonene, Hexyl Cinnamal, Linalool, Benzyl Benzoate, Calcium Stearate, Citronellol, Geraniol, Peg-30 Soy Sterol, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Hydrogenated Lecithin, Iron Oxides (Ci 77492), Triisostearin, Bht, Trimethylolpropane Triethylhexanoate, Citric Acid, Plankton Extract, Sodium Phosphate, Trisodium Edta, Polysilicone-2, Tocopherol.",1,1,1,1,0
Eye cream,FIRST AID BEAUTY,Eye Duty Triple Remedy A.M. Gel Cream,36,4.1,"Water, Dimethicone, Glycerin, Butylene Glycol, Albizia Julibrissin Bark Extract, Lactobacillus Ferment, Cyclopentasiloxane, Inulin Lauryl Carbamate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Betaine, Methyl Gluceth-20, Pentaerythrityl Tetraethylhexanoate, Kappaphycus Alvarezii Extract, Sodium Hyaluronate, Cucumis Sativus (Cucumber) Fruit Extract, Darutoside, Palmitoyl Hexapeptide-12, Palmitoyl Tetrapeptide-7, Chondrus Crispus Extract, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Dipotassium Glycyrrhizate, Glycyrrhiza Glabra (Licorice) Root Extract, Tocopheryl Acetate, Adenosine, Ricinus Communis (Castor) Seed Oil, Squalane, Cetearyl Alcohol, Sodium Polyacrylate, Cetearyl Glucoside, Polysorbate 60, Polysilicone-11, Maris Aqua (Sea Water, Eau de Mer), Sorbitan Isostearate, Carbomer, Sodium Lactate, Polysorbate 20, Phenoxyethanol, Sodium Benzoate, Disodium EDTA, Potassium Sorbate.",1,1,1,1,1
Treatment,DERMADOCTOR,Calm Cool & Corrected,85,4.0,"Water, Caprylic/Capric Triglyceride, Cyclopentasiloxane, Squalane, Glyceryl Stearate, PEG-100 Stearate, Petrolatum, Glycerin, Cetyl Alcohol, Cyclohexasiloxane, Aloe Barbadensis (Aloe Vera) Leaf Juice, Dimethicone, Methyl Methacrylate/ Glycol Dimethacrylate Crosspolymer, Pentaerythrityl Tetraisostearate, Butylene Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, PEG-60 Almond Glycerides, Caprylyl Glycol, Nordihydroguaiaretic Acid, Oleanolic Acid, Sodium Hyaluronate, Stearyl Alcohol, Butyrospermum Parkii (Shea Butter), Tocopheryl Acetate (Vitamin E), Camellia Sinensis (White Tea) Leaf Extract, Panthenol, Chamomilla Recutita (Matricaria) Flower Extract, Superoxide Dismutase, Carbomer, Sodium Hydroxide, Citric Acid, Propylene Glycol, Lecithin, Phenoxyethanol, Butylparaben, Ethylparaben, Propylparaben, Methylparaben.",0,0,0,0,0
Cleanser,GLAMGLOW,YOUTHCLEANSE™ Daily Exfoliating Cleanser,32,4.2,"Water, Sodium C14-16 Olefin Sulfonate, Magnesium Aluminum Silicate, Sodium Cocoamphoacetate, Illite, Cetearyl Alcohol, Glyceryl Stearate, Glycerin, Microcrystalline Cellulose, Propanediol, Diatomaceous Earth/Solum Diatomeae/Terre De Diatomees, Camellia Sinensis (Green Tea) Leaf Powder, Ginkgo Biloba Leaf Powder, Euterpe Oleracea Fruit Extract, Kaolin, Paullinia Cupana Seed Extract, Withania Somnifera Root Extract, Malpighia Glabra (Acerola) Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Vetiveria Zizanoides Root Extract, Triethyl Citrate, Chenopodium Quinoa Seed Extract, Hydrolyzed Linseed Seed, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Disodium Adenosine Triphosphate, Coffea Arabica (Coffee) Seed Extract, Pyrus Malus (Apple) Fruit Extract, Rubus Idaeus (Raspberry) Fruit Extract, Xanthan Gum, Elettaria Cardamomum Seed Extract, Camellia Sinensis Leaf Extract, Bromelain, Carica Papaya (Papaya) Fruit Extract, Algin, Cucumis Sativus (Cucumber) Fruit Extract, Salvia Officinalis (Sage) Leaf Extract, Fucus Vesiculosus Extract, Papain, Rosmarinus Officinalis (Rosemary) Leaf Extract, Citrus Aurantium Amara (Bitter Orange) Flower Extract, Cucumis Melo (Melon) Fruit Extract, Ethylhexylglycerin, Rosa Centifolia Flower Extract, Jasminum Officinale (Jasmine) Flower Extract, Maltodextrin, Santalum Album (Sandalwood) Wood Extract, Cananga Odorata Flower Extract, Cupressus Sempervirens Leaf/Nut/Stem Oil, Sodium Chloride, Morinda Citrifolia Fruit Extract, Cocamidopropyl Hydroxysultaine, Lycium Barbarum Fruit Extract, Punica Granatum Fruit Extract, Garcinia Mangostana Fruit Extract, Fragrance, Hexyl Cinnamal, Linalool, Phenoxyethanol, Phytic Acid, Tocopheryl Acetate",1,0,1,1,0
Moisturizer,FIRST AID BEAUTY,Ultra Repair® Hydrating Serum,36,4.2,"Water, Glycerin, Soluble Collagen, Methyl Gluceth-20, Colloidal Oatmeal, Palmitoyl Tripeptide-5, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Hydroxyethyl cellulose, Allantoin, Panthenol, Hyaluronic Acid, Sodium PCA, Aloe Barbadensis Leaf Juice, Leuconostoc/Radish Root Ferment Filtrate, Maltodextrin, Phenoxyethanol, Sodium Hydroxide, Sodium Nitrate, Disodium Phosphate, Polysorbate 60, Sodium Phosphate, EDTA, Glyoxal.",1,1,1,1,1
Face Mask,SEPHORA COLLECTION,SUPERMASK - The Mud Mask,6,4.6,"Water, Illite, Montmorillonite, Propanediol, Kaolin, Cetyl Alcohol, Dimethicone, Citric Acid, Glycerin, Benzyl Glycol, Panthenol, Glyceryl Stearate, PEG-100 Stearate, 1,2-Hexanediol, Polyacrylamide, Phenoxyethanol, Dipotassium Glycyrrhizate, Ethylhexylglycerin, Allantoin, C13-14 Isoparaffin, Saccharide Isomerate, Xanthan Gum, Fragrance, Disodium EDTA, Laureth-7, Raspberry Ketone, Sodium Citrate, Tocopherol.",1,1,1,1,1
Face Mask,GLOW RECIPE,Watermelon Glow Sleeping Mask Mini,22,3.7,"Water, Sodium Hyaluronate, Glycerin, Caulerpa Lentillifera (Seaweed) Extract, Simethicone, Citrullus Lanatus (Watermelon) Fruit, Silica, Propanediol, Glycolic Acid, Lactic Acid, Cucurbita Pepo (Pumpkin) Fruit Extract, Punica Granatum (Pomegranate) Fruit Extract, Musa Sapientum (Banana) Fruit Extract , Paeonia Suffruticosa (Peony) Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Brassica Oleracea Capitata (Cabbage) Leaf Extract, Ipomoea Batatas (Sweet Potato) Root Extract, Betaine, Beta Glucan, Hydroxyethylcellulose, Xanthan Gum, Alcohol, Fragrance.",1,1,1,1,1
Treatment,FRESH,Umbrian Clay Pore Purifying Face Mask,58,4.4,"Solum Fullonum (Fuller's Earth), Aqua (Water), Glycerin, Butylene Glycol, Pentylene Glycol, Cocamidopropyl Betaine, Vitis Vinifera (Grape) Seed Oil, Olea Europaea (Olive) Leaf Extract, Xanthan Gum, Fusanus Spicatus Wood Oil, La- vandula Angustifolia (Lavender) Flower Water, Anthemis Nobilis Flower Oil, Sodium Chloride, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, BHT, Phenoxyethanol, Farnesol, Linalool",0,0,0,0,0
Treatment,JACK BLACK,Protein Booster Skin Serum,62,4.7,"Water, Glycerin, Caprylic/Capric Triglyceride, Aloe Barbadensis Leaf Juice*, Linum Usitatissimum (Linseed/Graine de lin) Seed Oil*, Camellia Sinensis Leaf Extract*, Cocos Nucifera (Coconut/ Noix de coco) Oil*, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Simmondsia Chinensis (Jojoba) Seed Oil, Sorghum Bicolor Stalk Juice, Ormenis Multicaulis Oil, Glycine Soja (Soybean/Graine de soja) Oil, Retinyl Palmitate, Zea Mays (Corn/Blé) Oil, Hamamelis Virginiana (Witch Hazel/ Hamamélis) Water, Lonicera Caprifolium (Honeysuckle/Chèvrefeuille) Flower Extract, Pelargonium Graveolens Flower Oil, Lonicera Japonica (Honeysuckle/Chèvrefeuille) Flower Extract, Rosmarinus Officinalis (Rosemary/ Romarin) Leaf Oil, Plantago Lanceolata Leaf Extract, Butylene Glycol, Caprylyl Glycol, Xanthan Gum, Polysorbate 20, Tocopherol, Ascorbyl Palmitate, Taurine, Sodium Hyaluronate, Teprenone, Citric Acid, Potassium Sorbate, Carbomer, Palmitoyl Oligopeptide, Sodium Polystyrene Sulfonate, Phenoxyethanol, Palmitoyl Tetrapeptide-7, Alcohol, Citronellol, Tocopheryl Acetate, Geraniol, Linalool, Sodium Sulfite. *Certified Organic.",1,1,1,1,1
Cleanser,SEPHORA COLLECTION,Exfoliating Wipes - Pineapple - Smoothing,7,4.7,No Info,0,0,0,0,0
Sun protect,DR. DENNIS GROSS SKINCARE,Sheer Mineral Sun Spray SPF 50,42,4.1,-Zinc Oxide 12%: Provides broad spectrum UVA/UVB protection. -Green Tea Extract: Protects against free radicals and environmental toxins. -Resveratrol: Potent antioxidant and antiaging polyphenol; protects from free radical damage. -Ubiquinone (CoQ10): Defends skin from free radicals and supports natural cell turnover.,0,0,0,0,0
Moisturizer,CLINIQUE,Moisture Surge 72-Hour Auto-Replenishing Hydrator,39,4.4,"Water , Dimethicone , Butylene Glycol , Glycerin , Trisiloxane , Trehalose , Sucrose , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Hydroxyethyl Urea , Camellia Sinensis (Green Tea) Leaf Extract , Silybum Marianum (Lady'S Thistle) Extract , Betula Alba (Birch) Bark Extract , Saccharomyces Lysate Extract , Aloe Barbadensis Leaf Water , Thermus Thermophillus Ferment , Caffeine , Sorbitol , Palmitoyl Hexapeptide-12 , Sodium Hyaluronate , Caprylyl Glycol , Oleth-10 , Sodium Polyaspartate , Saccharide Isomerate , Hydrogenated Lecithin , Tocopheryl Acetate , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Glyceryl Polymethacrylate , Tromethamine , Peg-8 , Hexylene Glycol , Magnesium Ascorbyl Phosphate , Disodium Edta , Bht , Phenoxyethanol , Red 4 (Ci 14700) , Yellow 5 (Ci 19140)",1,1,1,1,1
Moisturizer,FRESH,Vitamin C Glow Moisturizer,42,4.3,"Water, Glycerin, Pentylene Glycol, Ethylhexyl Isononanoate, Caprylic/Capric Triglyceride, Jojoba Esters, Glyceryl Stearate, Caprylyl Methicone, Polyglycerin-3, Propanediol, Glucosyl Hesperidin, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum (Sugar Cane) Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Acer Saccharum (Sugar Maple) Extract, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Panthenol, Tocopherol, Magnesium Aspartate, Zinc Gluconate, Copper Gluconate, Ethylhexyl Palmitate, Stearyl Alcohol, Ceteth-20, Sodium Polyacrylate, Stearic Acid, Steareth-21, Steareth-25, Caprylyl Glycol, Tromethamine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Fragrance, Tetrasodium EDTA, Xanthan Gum, Sodium Hyaluronate, Butylene Glycol, Caramel, BHT, Phenoxyethanol, Limonene, Linalool, Citral, Benzyl Salicylate.",1,0,1,1,1
Face Mask,YOUTH TO THE PEOPLE,Superfood Skin Reset Antioxidant Mask,44,4.4,"Water, Kaolin, Organic Glycerin, Organic Brassica Oleracea (Kale) Leaf Extract, Organic Spinacia Oleracea (Spinach) Leaf Extract, Organic Camellia Sinensis (Green Tea) Leaf Extract, Organic Chamomilla Recutita (Matricaria) Flower Extract, Organic Medicago Sativa (Alfalfa) Extract, Organic Aloe Barbadensis (Aloe) Leaf Extract, Organic Spirulina Platensis (Spirulina) Extract, Plankton Extract, Helianthus Annuus (Sunflower) Seed Oil, Stearic Acid, Glyceryl Stearate, Tocopheryl Acetate (Vitamin E), Ascorbic Acid (Vitamin C), Panthenol (Vitamin B5), Sodium Hyaluronate Crosspolymer, Algae Extract, Chlorophyll, Sodium Citrate, Sodium Ascorbate, Lecithin, Natural Fragrance, Pentylene Glycol, Ethylhexylglycerin, Phenoxyethanol, Potassium Sorbate.",1,1,1,1,1
Face Mask,SEPHORA COLLECTION,Face Mask - Lotus,6,4.2,"Water, Butylene Glycol, Glycerin, Peg-40 Hydrogenated Castor Oil, Phenoxyethanol, Glycosyl Trehalose, Aloe Barbadensis Leaf Juice, Triethanolamine, Hydrogenated Starch Hydrolysate, Oryza Sativa (Rice) Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tremella Fuciformis (Mushroom) Extract, Fragrance, Piroctone Olamine, Nymphaea Alba Flower Extract, Maltodextrin, Polyquaternium-51, Brassica Oleracea Italica (Broccoli) Sprout Extract, Peg-30 Dipolyhydroxystearate, Trideceth-6, Citric Acid, Potassium Sorbate, Sodium Benzoate.",0,0,0,0,0
Sun protect,MDSOLARSCIENCES,MD Crème Mineral Beauty Balm Broad Spectrum SPF 50 UVA-UVB Sunscreen,39,4.2,"Dimethicone, Dimethicone Crosspolymer, Caprylic/Capric Triglyceride, Glyceryl Isostearate, Polyhydroxystearic Acid, Dimethicone/ Vinyl Dimethicone Crosspolymer, Silica, Butyloctyl Salicylate, Po lysilicone - 15, Tetrahexyldecyl Ascorbate, PEG/PPG - 18/18 Dimethicone, Triethoxycaprylylsilane, Iron Oxide, Caffeine, Niacinamide, Ubiquinone, Tocopheryl Acetate, Squalane, Camellia Sinensis (Green Tea) Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extrac t, Punica Granatum (Pomegranate) Extract.",1,1,1,1,1
Moisturizer,CAUDALIE,Resveratrol Lift Face Lifting Soft Cream,76,3.9,"Water, Coco-Caprylate/Caprate*, Caprylic/Capric Triglyceride*, Octyldodecyl Myristate*, Glycerin*, Butyrospermum Parkii (Shea) Butter Extract*, Butylene Glycol, Cetearyl Alcohol*, C12-16 Alcohols*, Methyl Methacrylate Crosspolymer, Vitis Vinifera (Grape) Seed Oil*, Polymethyl Methacrylate, Cetearyl Glucoside*, Polyacrylate Crosspolymer-6, Ci 77891 (Titanium Dioxide), Hydrogenated Lecithin*, Palmitic Acid*, Fragrance, Potassium Cetyl Phosphate, Palmitoyl Grapevine Shoot Extract*, Caprylyl Glycol, Ci 77019 (Mica), Tocopherol*, Helianthus Annuus (Sunflower) Seed Oil*, Sorbitan Laurate*, Xanthan Gum, Hydrolyzed Hyaluronic Acid , Hydroxyethylcellulose*, Acetyl Dipeptide-1 Cetyl Ester, Hyaluronic Acid, Sodium Phytate*, Dehydroacetic Acid, Silica, Sodium Hydroxide, , Tin Oxide, Alcohol*, Citric Acid*, Benzyl Alcohol , Butylphenyl Methylpropional, Coumarin, Limonene, Linalool. *Plant Origin.",1,1,1,0,1
Eye cream,KORA ORGANICS,Noni Radiant Eye Oil,38,4.1,"Rosa Canina (Rosehip) Fruit Oil*, Helianthus Annuus (Sunflower) Seed Oil*, Macadamia Ternifolia (Macadamia Nut) Oil*, Persea Gratissima (Avocado) Oil*, Simmondsia Chinensis (Jojoba) Seed Oil, Caryodendron Orinocense Seed Oil, Hippophae Rhamnoides (Sea Buckthorn) Oil*, Caprylic/Capric Triglyceride, Morinda Citrifolia (Noni) Fruit Extract*, Solanum Lycopersicum (Tomato) Fruit Extract, Himanthalia Elongata Extract, Calendula Officinalis Flower Extract*, Coffee Arabica Seed Extract, Squalane, Dicaprylyl Carbonate, Tocopherol, Squalene, Beta-Sitosterol, Quartz.",1,1,1,1,1
Face Mask,SEPHORA COLLECTION,Gel Mask Hydrating & Quenching,20,4.8,"Water, Dimethicone, Glycerin, Sodium Chloride, Dimethicone/PEG-10/15 Crosspolymer, Phenoxyethanol, PEG-10 Dimethicone, Fragrance, Alcohol, Crithmum Maritimum Extract, Dipropylene Glycol, Zinc Gluconate, Magnesium Aspartate, Sodium Hyaluronate, Citric Acid, Sodium Citrate, Sodium Benzoate, Potassium Sorbate, Copper Gluconate, Tocopherol, CI 42090 (Blue 1), CI 60730 (Ext. Violet 2).",0,0,0,0,0
Sun protect,EVE LOM,Daily Protection Broad Spectrum SPF 50 Sunscreen,90,4.4,Visit the Eve Lom boutique,1,1,1,1,1
Eye cream,KIEHL'S SINCE 1851,Eye Fuel,22,4.0,Visit the Kiehl's Since 1851 boutique,1,1,1,1,1
Treatment,FIRST AID BEAUTY,Facial Radiance Pads,30,4.3,"Water, Aloe Barbadensis Leaf Juice, Glycerin, Cucumis Sativus Fruit Extract, Lactic Acid, Glycolic Acid, Leuconostoc/Radish Root Ferment Filtrate, Chrysanthemum Parthenium Extract, Sodium Hydroxide, Polysorbate 20, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Citrus Nobilis Fruit Extract, Citrus Limon Peel Extract, Hyaluronic Acid, Phyllanthus Emblica Fruit Extract, Edta, Tetrasodium Edta, Phenoxyethanol, Chlorphenesin.",1,1,1,1,1
Moisturizer,TATCHA,Gold Camellia Beauty Oil,95,4.6,"Caprylic/Capric Triglyceride, Ethylhexyl Palmitate, Squalane (Olive Origin), Camellia Japonica Seed Oil, Fragrance (Natural), Polyglyceryl-10 Pentaisostearate, Dimer Dilinoleyl Dimer Dilinoleate, Phytosteryl Macadamiate (Macadamia), Oryza Sativa (Rice) Germ Oil, Water, Tocopherol, Stearyl Glycyrrhetinate (Licorice Extract), Oryzanol (Rice Bran Oil Extract), Inositol (Rice Extract), Camellia Sinensis (Green Tea) Leaf Extract, Alcohol, Glycerin, Algae Extract, Gold, Phenoxyethanol.",1,1,1,1,1
Cleanser,FARMACY,Green Clean Makeup Meltaway Cleansing Balm with Echinacea GreenEnvy™,34,4.6,"Cetyl Ethylhexanoate, Caprylic/Capric Triglyceride, Peg-20 Glyceryl Triisostearate, Peg-10 Isostearate, Polyethylene, Phenoxyethanol, Sorbitan Sesquioleate, Citrus Aurantifolia (Lime) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Amino Esters-1, Citrus Aurantium Dulcis (Orange) Peel Oil, Amber Powder, Cananga Odorata Flower Oil, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Sanctum Leaf Extract, Corallina Officinalis Extract, Moringa Oleifera Seed Oil, Zingiber Officinale (Ginger) Root Oil, Helianthus Annuus (Sunflower) Seed Oil, Water, Glycerin, Butylene Glycol, Echinacea Purpurea Root Extract, Carica Papaya (Papaya) Fruit Extract, Moringa Pterygosperma Seed Extract, Disodium Phosphate, Citric Acid.",1,1,1,1,1
Cleanser,DIOR,Hydra Life Micellar Water No Rinse Cleanser,42,4.4,#NAME?,1,1,1,1,0
